Date,Distance (Km),Duration (HH:mm),Over speeding,Over RPM,Idle time,Acceleration,Deceleration,Total,Ranking,Target Variable,Quarter_bin,Month,Year
31/01/2023,10173.6,160.58333333333334,75,97,52,98,99,88,144,Risky,Q4_2022,1,2023
28/02/2023,0.0,132.46666666666667,100,100,69,100,100,87,7,Good,Q2_2022,2,2024
31/05/2023,6409.1,121.38333333333334,85,100,42,100,98,85,95,Good,Q2_2023,6,2023
31/12/2023,9145.1,232.46666666666667,98,100,71,100,100,90,69,Good,Q4_2022,7,2023
31/01/2023,6191.2,87.48333333333333,85,100,44,100,100,85,88,Good,Q2_2022,2,2022
30/11/2023,10015.2,260.98333333333335,73,100,60,100,98,82,74,Good,Q4_2023,12,2023
31/08/2023,4059.1,09:36:00,99,100,29,100,98,86,52,Good,Q3_2023,4,2023
31/08/2022,218.5,19:12:00,86,100,42,100,100,77,179,Risky,Q1_2022,2,2022
30/09/2023,3900.0,0.8166666666666667,89,100,55,91,95,91,28,Good,Q3_2023,9,2023
30/11/2022,5527.7,8.583333333333334,88,99,43,100,100,87,93,Good,Q4_2022,12,2022
30/11/2022,5008.0,72.68333333333334,95,99,23,90,100,82,122,Good,Q3_2022,9,2022
29/02/2024,0.0,161.61666666666667,90,100,100,100,100,90,4,Good,Q2_2022,9,2022
28/02/2022,0.0,14:24:00,100,100,100,100,100,94,1,Good,Q1_2024,2,2022
31/10/2023,5925.1,12:00:00,76,100,77,100,100,86,24,Good,Q2_2022,9,2022
30/11/2023,9158.7,256.26666666666665,79,100,48,100,100,79,156,Risky,Q4_2023,12,2023
31/05/2023,6136.1,156.81666666666666,91,99,45,96,99,87,96,Good,Q3_2022,8,2022
31/05/2023,7677.7,238.68333333333334,81,100,45,100,100,87,121,Good,Q2_2023,12,2023
31/12/2023,8809.5,241.96666666666667,100,100,100,100,100,90,13,Good,Q4_2023,12,2023
31/05/2022,4030.5,99.61666666666666,99,100,31,100,100,100,1,Good,Q2_2022,5,2022
31/03/2022,4403.6,00:00:00,88,100,45,100,100,87,10,Good,Q2_2022,2,2022
31/08/2023,3131.8,144.53333333333333,99,100,44,100,100,89,8,Good,Q3_2023,9,2023
31/08/2023,0.0,283.6166666666667,61,100,70,100,99,81,121,Good,Q3_2023,9,2023
31/12/2022,6451.1,134.88333333333333,100,100,68,99,100,91,5,Good,Q4_2022,1,2022
30/11/2023,9340.5,256.26666666666665,68,100,43,100,98,73,181,Risky,Q4_2023,12,2023
31/12/2022,5659.3,260.4166666666667,89,100,34,99,98,88,86,Good,Q4_2022,12,2022
31/03/2023,450.9,7.266666666666667,99,100,32,99,100,84,142,Risky,Q1_2023,9,2023
31/01/2023,10566.6,105.43333333333334,72,97,47,99,99,86,113,Good,Q2_2022,2,2023
28/02/2023,3956.7,134.88333333333333,100,100,28,100,100,86,39,Good,Q4_2022,2,2022
30/11/2023,6623.8,09:36:00,100,100,55,100,100,87,138,Good,Q4_2023,2,2023
30/06/2022,0.0,134.88333333333333,79,100,30,100,100,86,92,Good,Q2_2022,5,2022
30/11/2022,11028.7,228.96666666666667,80,100,40,100,100,86,141,Good,Q4_2022,11,2022
31/07/2023,5987.6,6.366666666666666,97,100,48,98,100,89,103,Good,Q4_2022,2,2023
31/01/2024,9087.6,87.96666666666667,84,100,41,100,99,78,149,Risky,Q4_2023,12,2023
28/02/2023,8389.8,08:24:00,96,100,47,100,100,86,126,Good,Q1_2023,2,2023
28/02/2023,5258.7,115.16666666666667,100,100,65,100,100,85,138,Good,Q1_2023,2,2023
31/08/2022,10520.5,188.51666666666668,81,100,45,100,100,80,102,Good,Q3_2023,7,2023
29/02/2024,0.0,8.383333333333333,99,100,100,100,100,91,32,Good,Q1_2024,2,2023
31/05/2022,5226.3,2.8833333333333333,100,100,100,100,100,86,9,Good,Q2_2022,9,2022
30/11/2022,0.0,22.383333333333333,96,100,81,100,100,89,54,Good,Q2_2023,9,2024
31/01/2023,0.0,105.43333333333334,100,100,48,100,99,87,12,Good,Q2_2022,9,2023
31/05/2023,4525.5,181.63333333333333,92,100,77,100,99,88,74,Good,Q2_2023,1,2023
30/06/2023,4340.6,132.03333333333333,100,100,71,100,100,88,20,Good,Q2_2022,6,2022
31/03/2022,7119.9,102.66666666666667,95,97,12,100,100,73,115,Good,Q1_2022,2,2022
30/06/2022,2633.1,14:24:00,100,100,21,95,100,87,152,Good,Q2_2022,5,2022
31/01/2023,5806.0,87.48333333333333,87,100,65,98,100,85,81,Good,Q3_2022,8,2023
31/03/2022,5164.3,127.68333333333334,92,100,38,100,100,84,60,Good,Q1_2022,3,2022
30/06/2022,5272.2,08:24:00,79,93,31,100,100,84,119,Good,Q2_2022,6,2022
31/03/2022,4385.3,134.88333333333333,82,100,18,100,100,85,106,Good,Q1_2022,3,2022
31/03/2022,4704.7,87.48333333333333,86,100,46,100,100,84,102,Good,Q2_2022,6,2022
30/06/2022,6013.5,146.53333333333333,86,100,70,95,92,83,45,Good,Q2_2023,9,2023
31/07/2022,4770.1,102.66666666666667,90,99,43,100,100,86,84,Good,Q2_2022,5,2022
30/06/2023,5725.7,146.11666666666667,80,100,76,100,100,87,136,Good,Q2_2023,6,2023
31/05/2023,4803.8,75.38333333333334,87,100,44,100,100,87,44,Good,Q2_2023,5,2023
31/05/2022,2190.4,9.816666666666666,99,100,74,100,100,89,18,Good,Q1_2023,1,2022
31/12/2022,6345.7,239.78333333333333,90,100,30,100,100,89,61,Good,Q4_2022,12,2022
31/07/2022,6177.6,03:36:00,90,96,45,97,99,85,145,Good,Q3_2023,2,2023
31/10/2022,184.7,146.53333333333333,98,100,92,99,99,80,39,Good,Q3_2022,10,2022
31/10/2022,4423.7,143.83333333333334,99,100,39,100,99,90,48,Good,Q3_2022,9,2022
31/10/2023,225.7,289.8833333333333,84,100,46,99,100,86,48,Good,Q3_2023,8,2023
31/12/2022,9530.3,213.73333333333332,87,99,44,100,100,79,47,Good,Q4_2022,12,2022
28/02/2023,3140.4,14:24:00,92,93,43,100,100,91,92,Good,Q1_2023,2,2023
31/10/2022,0.0,63.68333333333333,100,100,81,100,100,100,7,Good,Q3_2022,9,2022
30/04/2022,9764.0,2.6666666666666665,92,100,40,99,99,90,92,Good,Q1_2022,3,2022
30/09/2023,5382.5,63.68333333333333,72,100,44,100,96,80,143,Risky,Q3_2023,9,2023
31/12/2023,9896.3,265.53333333333336,100,100,50,100,100,89,85,Good,Q4_2023,12,2023
30/11/2023,0.0,144.81666666666666,100,100,88,100,100,100,1,Good,Q4_2023,12,2023
28/02/2023,0.0,126.33333333333333,96,100,90,99,100,92,7,Good,Q1_2023,2,2023
31/07/2023,4068.0,75.38333333333334,87,100,40,100,100,83,53,Good,Q2_2023,7,2023
28/02/2023,7057.3,99.61666666666666,91,100,39,100,100,90,75,Good,Q2_2022,9,2023
31/10/2022,263.3,125.01666666666667,88,100,33,97,100,87,54,Good,Q3_2022,9,2022
31/10/2023,378.3,1.2166666666666668,99,100,100,100,100,99,16,Good,Q4_2022,10,2022
30/06/2023,8732.6,187.31666666666666,95,99,52,98,99,89,84,Good,Q2_2023,6,2023
28/02/2022,5490.6,124.01666666666667,97,100,58,100,100,92,13,Good,Q4_2022,4,2023
29/02/2024,5497.2,5.716666666666667,100,97,74,100,99,87,98,Good,Q3_2022,2,2023
31/03/2023,491.4,153.03333333333333,100,100,77,100,100,90,96,Good,Q1_2023,3,2023
31/12/2023,6162.0,8.566666666666666,84,99,61,100,100,90,83,Good,Q3_2022,6,2022
31/01/2024,6415.0,256.26666666666665,80,100,34,100,100,82,133,Good,Q4_2023,12,2023
31/05/2023,5854.6,87.48333333333333,89,100,46,100,100,85,78,Good,Q2_2022,6,2024
31/01/2024,9642.1,274.3833333333333,73,99,64,100,100,80,122,Risky,Q4_2023,1,2024
28/02/2022,6365.1,142.13333333333333,85,100,33,100,100,83,122,Good,Q1_2022,3,2022
31/08/2022,5337.9,129.16666666666666,89,100,53,96,99,85,128,Good,Q3_2022,7,2022
30/04/2022,5996.6,313.23333333333335,96,95,36,100,100,86,149,Risky,Q1_2022,4,2022
31/10/2023,6342.1,100.06666666666666,92,100,51,96,94,86,62,Good,Q3_2023,9,2023
31/01/2023,5475.8,6.366666666666666,80,99,39,100,100,83,113,Good,Q2_2022,9,2023
30/04/2022,5861.7,142.13333333333333,99,100,32,99,100,84,116,Good,Q1_2022,4,2022
31/10/2023,5831.4,142.68333333333334,80,100,76,100,100,84,143,Good,Q3_2023,10,2023
31/01/2023,9882.0,152.36666666666667,100,100,35,99,100,89,100,Good,Q2_2022,7,2023
31/03/2023,0.0,175.91666666666666,84,100,39,99,100,83,105,Good,Q1_2023,3,2023
31/03/2023,5477.1,124.01666666666667,88,100,49,98,98,81,114,Good,Q1_2023,3,2023
31/08/2022,3041.2,264.06666666666666,99,98,30,100,95,87,116,Good,Q3_2022,7,2022
30/09/2022,2827.5,168.41666666666666,88,100,28,91,90,86,131,Good,Q3_2022,9,2022
31/10/2023,6657.0,124.01666666666667,2,100,42,94,92,73,169,Risky,Q3_2023,9,2023
31/12/2022,9225.3,233.66666666666666,96,100,37,100,100,90,44,Good,Q4_2022,12,2022
29/02/2024,0.0,103.88333333333334,100,100,100,100,100,100,6,Good,Q1_2024,2,2024
31/07/2022,1928.6,134.88333333333333,100,100,73,100,100,91,60,Good,Q2_2022,7,2022
31/03/2023,7034.9,158.53333333333333,89,99,46,98,99,86,93,Good,Q1_2023,3,2023
31/03/2022,5845.7,105.43333333333334,85,97,21,99,100,84,156,Good,Q1_2022,3,2022
30/11/2023,6382.1,1.1666666666666667,82,100,48,100,100,88,82,Good,Q4_2023,12,2023
31/10/2023,5974.9,46.36666666666667,97,100,37,95,99,88,76,Good,Q1_2023,9,2023
31/08/2023,3653.8,63.68333333333333,94,98,80,91,99,87,123,Good,Q3_2023,9,2023
31/12/2023,9477.1,20:24:00,74,100,33,96,98,72,163,Risky,Q4_2023,12,2022
30/06/2022,6162.5,173.96666666666667,80,100,33,100,100,75,95,Good,Q2_2022,7,2022
31/08/2022,5488.8,00:00:00,86,100,45,98,100,87,118,Good,Q3_2022,7,2022
30/09/2022,6369.0,177.38333333333333,96,100,23,99,90,85,128,Good,Q3_2022,9,2022
30/06/2023,6298.4,88.46666666666667,36,100,63,100,99,89,80,Good,Q2_2023,8,2023
30/09/2022,9875.1,7.116666666666666,91,92,50,97,94,87,39,Good,Q3_2022,10,2022
31/12/2023,7459.0,169.18333333333334,80,100,49,100,99,85,123,Good,Q4_2023,12,2023
30/04/2023,6035.7,137.53333333333333,86,98,51,100,100,84,142,Risky,Q1_2023,4,2023
31/08/2023,6445.1,153.11666666666667,94,99,42,96,97,90,34,Good,Q3_2023,9,2023
31/01/2024,4489.8,267.68333333333334,81,100,69,98,100,89,120,Good,Q4_2023,1,2024
29/02/2024,3454.5,216.53333333333333,81,100,56,97,98,79,137,Good,Q1_2024,2,2024
31/10/2022,6071.1,189.43333333333334,96,100,32,94,100,79,135,Good,Q3_2022,10,2022
31/10/2023,6855.0,63.68333333333333,99,100,64,100,100,81,4,Risky,Q3_2023,9,2023
30/04/2023,5199.0,6.183333333333334,79,100,40,100,98,85,148,Good,Q1_2023,3,2023
30/11/2023,8963.3,209.18333333333334,74,100,21,100,100,82,138,Good,Q4_2023,11,2023
31/10/2022,4874.1,63.68333333333333,100,100,15,100,100,89,93,Good,Q3_2022,9,2022
30/06/2022,4181.8,09:36:00,83,100,21,100,99,87,89,Good,Q2_2022,6,2022
31/01/2024,7046.4,103.28333333333333,79,92,71,100,100,86,133,Good,Q4_2023,1,2024
31/07/2022,6627.6,149.23333333333332,90,100,25,100,100,84,76,Good,Q2_2022,5,2022
30/11/2023,9571.0,277.3833333333333,88,89,44,100,99,83,71,Good,Q4_2023,12,2023
30/04/2022,4246.5,107.13333333333334,100,100,76,100,100,88,9,Good,Q1_2022,3,2022
30/09/2023,8546.8,156.03333333333333,75,100,38,92,99,84,152,Good,Q3_2023,11,2023
31/03/2023,6663.4,143.63333333333333,99,99,52,100,99,89,140,Risky,Q1_2023,3,2023
28/02/2023,0.0,216.53333333333333,100,100,75,100,100,93,4,Good,Q1_2023,2,2023
30/06/2022,6809.9,169.46666666666667,77,100,36,100,100,84,40,Good,Q2_2022,8,2022
30/04/2023,5856.7,46.36666666666667,100,100,53,100,100,90,138,Risky,Q1_2023,3,2023
30/06/2022,5759.5,187.88333333333333,88,92,56,92,100,86,137,Good,Q4_2023,1,2022
31/07/2023,5605.5,112.38333333333334,99,95,65,99,100,89,147,Good,Q2_2023,7,2023
28/02/2022,4892.2,105.43333333333334,97,100,22,100,100,85,88,Good,Q2_2022,2,2022
29/02/2024,0.0,83.66666666666667,100,100,100,100,99,100,1,Good,Q3_2022,10,2022
30/11/2022,10742.7,00:00:00,97,100,54,100,100,86,95,Good,Q4_2022,12,2022
31/03/2023,7617.0,100.98333333333333,90,100,72,99,100,88,109,Risky,Q1_2023,3,2023
31/12/2022,9057.3,200.83333333333334,95,100,32,100,100,87,77,Good,Q4_2022,12,2022
30/11/2022,10902.9,200.36666666666667,95,100,21,100,100,85,80,Good,Q4_2022,11,2022
31/10/2023,6822.9,129.16666666666666,81,100,42,94,99,84,123,Good,Q3_2023,8,2023
31/03/2022,5999.0,08:24:00,77,100,39,100,100,83,24,Good,Q1_2022,3,2022
31/05/2022,4199.7,112.88333333333334,89,100,48,100,100,90,83,Good,Q1_2024,2,2024
28/02/2023,5619.5,112.38333333333334,100,100,58,100,100,92,53,Good,Q3_2022,9,2023
30/11/2023,106.9,165.88333333333333,100,100,63,100,98,85,6,Good,Q4_2023,12,2023
31/07/2023,5856.0,147.76666666666668,95,100,20,99,97,73,88,Good,Q2_2023,5,2023
30/06/2023,5553.4,08:24:00,100,100,47,100,100,90,41,Good,Q2_2023,6,2023
30/06/2022,4023.2,20:24:00,79,100,32,100,100,75,153,Good,Q2_2022,6,2022
31/08/2022,5937.4,117.88333333333334,99,100,44,100,100,86,118,Good,Q3_2022,9,2022
28/02/2023,6435.3,149.71666666666667,95,100,29,100,98,86,91,Good,Q1_2023,2,2023
30/06/2022,5068.6,79.93333333333334,88,100,42,100,100,84,93,Good,Q2_2022,5,2022
28/02/2022,4696.3,9.816666666666666,100,100,12,100,100,86,40,Good,Q1_2022,2,2022
31/03/2022,2394.1,08:24:00,89,100,48,100,100,84,100,Good,Q1_2022,3,2022
29/02/2024,0.0,99.46666666666667,100,100,41,100,100,85,11,Good,Q1_2024,2,2023
28/02/2023,6290.2,08:24:00,99,100,81,100,100,100,144,Good,Q1_2023,2,2023
31/07/2023,306.4,331.18333333333334,100,100,100,100,100,89,80,Good,Q2_2023,5,2023
31/10/2023,6065.2,187.46666666666667,83,100,58,100,100,85,85,Good,Q3_2023,10,2023
30/09/2023,2933.6,15.016666666666667,77,91,47,95,98,84,133,Good,Q3_2023,10,2023
31/12/2022,5157.8,167.58333333333334,95,100,29,100,100,88,140,Good,Q4_2022,12,2022
31/10/2023,207.0,57.083333333333336,99,100,80,100,100,90,84,Good,Q3_2023,9,2023
31/01/2024,6018.2,00:00:00,77,100,57,98,98,85,140,Risky,Q4_2023,12,2024
30/09/2022,5298.1,156.18333333333334,96,100,20,100,100,77,94,Good,Q3_2022,9,2022
31/08/2022,4846.6,132.46666666666667,100,100,50,99,100,89,9,Good,Q2_2022,9,2022
30/11/2023,7806.3,256.26666666666665,79,100,64,100,100,87,98,Good,Q4_2023,12,2023
28/02/2022,4064.1,87.48333333333333,99,100,48,100,100,81,78,Good,Q1_2022,2,2022
30/04/2023,97.5,112.38333333333334,100,100,89,100,100,100,10,Good,Q2_2023,1,2023
28/02/2023,4669.2,156.83333333333334,99,100,48,98,98,91,142,Good,Q1_2023,2,2023
31/10/2022,0.0,1.2166666666666668,99,100,98,100,100,100,5,Good,Q3_2022,9,2022
30/06/2023,0.0,34.31666666666667,99,100,79,100,100,88,14,Good,Q2_2023,5,2023
31/01/2022,328.4,11.833333333333334,100,100,82,100,100,100,6,Good,Q1_2023,1,2023
31/08/2023,5097.6,25.666666666666668,80,100,49,100,100,86,118,Good,Q3_2023,10,2023
31/01/2023,4157.8,100.16666666666667,37,100,67,100,100,89,39,Good,Q4_2022,8,2023
31/10/2022,4970.0,03:36:00,97,100,38,99,100,92,73,Good,Q1_2022,2,2022
31/05/2023,4938.5,44.53333333333333,71,99,56,95,99,87,84,Good,Q2_2023,7,2023
31/08/2023,7359.1,96.73333333333333,90,100,40,100,100,88,98,Good,Q3_2023,8,2022
28/02/2023,2138.8,132.46666666666667,92,100,26,100,97,83,94,Good,Q1_2023,2,2022
30/06/2022,310.4,20:24:00,100,100,100,100,100,100,1,Good,Q1_2024,2,2024
30/09/2023,4490.4,108.06666666666666,82,95,73,98,93,89,35,Good,Q3_2023,10,2023
28/02/2023,4143.0,142.13333333333333,83,100,82,98,100,91,1,Good,Q2_2022,1,2023
31/07/2022,4407.0,2.6833333333333336,90,95,39,100,98,81,75,Good,Q3_2023,7,2023
31/01/2023,228.7,145.81666666666666,96,100,76,99,100,92,18,Good,Q4_2022,1,2023
31/08/2022,3955.6,99.61666666666666,96,100,37,100,100,88,47,Good,Q2_2022,7,2023
30/09/2023,0.0,63.68333333333333,85,100,53,100,100,89,121,Risky,Q3_2023,8,2023
31/01/2024,0.0,157.61666666666667,99,100,37,100,100,94,4,Good,Q1_2023,10,2023
31/01/2022,5648.8,84.28333333333333,88,100,50,100,100,88,26,Good,Q2_2022,1,2022
31/01/2022,4932.1,124.01666666666667,100,100,57,100,100,100,27,Good,Q1_2022,1,2022
31/05/2022,2784.4,87.48333333333333,81,100,40,100,100,89,144,Good,Q2_2022,5,2022
30/11/2023,9024.5,23.533333333333335,93,100,84,100,100,86,116,Good,Q4_2023,11,2024
29/02/2024,233.3,95.18333333333334,89,100,73,100,100,89,20,Good,Q1_2024,2,2024
31/01/2024,5928.3,75.36666666666666,82,100,84,100,100,85,114,Good,Q4_2023,11,2024
31/03/2023,803.7,14.983333333333333,99,100,48,100,100,89,101,Good,Q1_2023,3,2023
31/03/2023,5642.5,19.516666666666666,89,100,69,100,100,78,119,Good,Q1_2023,3,2023
29/02/2024,2347.9,138.03333333333333,96,100,52,100,98,89,73,Good,Q1_2024,2,2024
30/09/2022,4215.8,128.18333333333334,99,100,44,100,100,87,33,Good,Q3_2022,8,2022
30/04/2022,6246.9,79.93333333333334,75,100,54,100,100,86,17,Good,Q1_2022,4,2022
31/12/2022,9461.1,278.51666666666665,94,100,32,100,100,77,85,Good,Q4_2022,12,2022
31/07/2022,2783.7,87.48333333333333,79,99,8,100,100,85,102,Good,Q4_2022,5,2022
30/06/2023,6180.4,87.48333333333333,87,100,40,100,100,87,82,Good,Q2_2023,6,2023
31/05/2023,528.8,181.71666666666667,96,100,60,100,100,90,21,Good,Q2_2023,6,2023
30/06/2023,9188.7,03:36:00,52,100,13,100,100,67,174,Risky,Q4_2023,11,2022
28/02/2023,5354.8,8.383333333333333,89,100,45,99,99,90,66,Good,Q1_2024,2,2023
30/11/2022,5655.3,114.61666666666666,99,100,52,100,100,86,136,Good,Q4_2022,1,2022
31/10/2023,563.7,108.46666666666667,99,100,73,99,100,88,35,Good,Q3_2023,9,2023
31/07/2022,6781.7,152.36666666666667,93,100,29,100,99,85,80,Good,Q2_2022,8,2022
31/01/2024,631.3,202.36666666666667,100,100,69,100,100,88,1,Good,Q4_2023,1,2024
29/02/2024,2951.3,166.83333333333334,91,100,68,100,100,91,132,Good,Q1_2024,2,2024
31/01/2023,0.0,200.83333333333334,100,100,72,100,100,90,13,Good,Q4_2022,1,2023
31/03/2022,97.3,129.28333333333333,82,100,31,100,100,91,127,Good,Q4_2022,2,2022
29/02/2024,5376.8,124.01666666666667,75,100,59,100,100,88,149,Good,Q1_2024,2,2024
30/11/2023,5562.3,220.46666666666667,80,99,40,100,100,87,38,Good,Q4_2023,2,2024
29/02/2024,0.0,8.383333333333333,100,100,67,98,100,88,11,Good,Q1_2023,5,2022
29/02/2024,4221.5,104.18333333333334,99,100,72,97,100,81,10,Good,Q3_2023,10,2023
30/09/2023,5900.4,176.68333333333334,83,100,41,91,97,79,66,Good,Q3_2023,9,2023
31/07/2023,3676.8,93.81666666666666,89,100,48,100,99,86,52,Good,Q2_2023,7,2023
29/02/2024,4713.7,169.63333333333333,96,100,77,99,100,91,62,Good,Q4_2022,2,2023
28/02/2022,4660.9,124.96666666666667,87,100,35,100,100,87,70,Good,Q2_2022,2,2022
31/10/2022,6679.3,282.43333333333334,93,95,50,95,96,79,54,Good,Q3_2022,9,2022
31/10/2023,2789.9,9.816666666666666,90,100,48,99,95,81,140,Good,Q3_2023,2,2023
30/09/2022,7161.9,35.63333333333333,90,100,34,99,80,85,114,Good,Q3_2022,9,2022
30/11/2022,8286.8,213.73333333333332,97,100,31,100,100,90,125,Good,Q4_2022,12,2022
31/05/2023,6120.3,100.16666666666667,94,100,77,98,100,91,47,Good,Q2_2023,5,2023
31/12/2022,11042.5,2.5166666666666666,100,100,44,100,100,86,79,Good,Q4_2022,12,2023
31/12/2023,8503.3,260.98333333333335,95,100,41,98,99,77,82,Good,Q4_2023,12,2023
31/01/2024,9429.7,242.93333333333334,86,100,66,100,100,82,138,Good,Q4_2023,1,2024
31/10/2023,189.9,14:24:00,100,100,57,98,100,86,142,Good,Q2_2023,2,2023
29/02/2024,1311.1,112.81666666666666,77,100,40,100,95,88,154,Good,Q1_2024,2,2024
30/06/2022,5148.8,87.48333333333333,88,100,44,100,100,86,103,Good,Q2_2022,6,2022
31/01/2024,79.9,139.93333333333334,87,100,64,100,100,91,12,Good,Q4_2023,1,2024
30/09/2023,2903.1,192.63333333333333,12,100,52,100,93,82,86,Risky,Q3_2023,10,2023
31/01/2022,3974.8,63.03333333333333,99,100,31,100,100,76,22,Risky,Q1_2022,2,2022
31/05/2023,5189.0,158.73333333333332,88,100,49,99,100,88,98,Good,Q2_2023,5,2023
31/05/2022,1262.8,75.03333333333333,90,100,25,100,100,84,76,Good,Q2_2022,5,2022
28/02/2022,5532.4,107.16666666666667,99,100,71,100,100,88,11,Good,Q1_2022,2,2022
31/03/2022,40.0,9.816666666666666,51,100,24,98,100,70,184,Risky,Q4_2023,2,2023
31/03/2022,5284.6,5.716666666666667,96,100,21,99,100,85,139,Good,Q1_2022,3,2022
31/03/2022,5617.4,124.01666666666667,100,100,22,100,100,87,45,Good,Q1_2022,3,2022
28/02/2023,5538.5,284.26666666666665,100,100,97,100,99,89,57,Good,Q3_2023,8,2023
31/03/2023,6251.2,87.33333333333333,77,100,31,100,99,80,168,Good,Q1_2023,3,2023
31/12/2022,112.3,09:36:00,99,100,68,100,99,96,12,Good,Q4_2022,12,2022
31/05/2022,0.0,134.88333333333333,74,100,25,100,100,82,158,Risky,Q1_2022,2,2022
31/03/2023,5987.1,146.96666666666667,80,100,43,100,100,86,38,Good,Q1_2023,3,2023
29/02/2024,0.0,00:00:00,100,100,100,100,100,100,10,Good,Q4_2022,2,2022
29/02/2024,0.0,132.46666666666667,100,100,89,99,100,100,7,Good,Q1_2024,1,2024
30/09/2023,177.6,2.9833333333333334,90,100,81,100,100,94,7,Good,Q3_2023,8,2023
31/10/2023,0.0,0.31666666666666665,99,100,37,100,95,93,36,Good,Q3_2023,9,2023
31/07/2022,7633.0,2.6666666666666665,100,100,53,100,100,86,18,Good,Q4_2022,7,2023
31/07/2022,4616.5,102.66666666666667,90,100,34,100,99,91,48,Good,Q2_2023,3,2022
31/10/2023,48.9,9.816666666666666,100,100,86,100,100,93,16,Good,Q3_2022,1,2022
31/01/2024,8611.0,154.13333333333333,80,98,45,97,99,87,94,Good,Q1_2024,2,2023
28/02/2023,5032.9,79.93333333333334,100,100,58,100,100,85,154,Good,Q1_2023,2,2023
31/03/2022,504.2,91.03333333333333,99,100,74,100,100,92,5,Good,Q1_2022,2,2022
30/04/2023,234.2,297.28333333333336,73,100,21,100,97,78,153,Risky,Q1_2023,4,2023
31/08/2022,3782.4,123.06666666666666,96,100,48,99,99,90,22,Good,Q4_2023,6,2022
30/04/2023,5140.1,198.68333333333334,86,100,64,100,100,85,139,Good,Q1_2023,4,2023
31/05/2022,434.8,6.366666666666666,97,100,100,100,100,100,7,Good,Q4_2022,5,2022
31/07/2022,6057.7,136.43333333333334,87,100,54,100,100,86,87,Good,Q2_2023,8,2022
30/06/2023,5535.0,87.48333333333333,95,92,43,95,99,86,100,Good,Q2_2022,9,2023
31/07/2022,6645.6,97.78333333333333,94,100,37,98,92,88,113,Good,Q3_2023,6,2023
31/05/2023,308.2,0.16666666666666666,100,100,100,100,100,100,10,Good,Q3_2022,2,2022
31/03/2023,6432.1,49.88333333333333,88,100,72,97,100,81,136,Good,Q1_2023,4,2023
31/12/2022,10227.0,272.53333333333336,96,100,70,100,100,86,133,Good,Q4_2022,12,2022
29/02/2024,4847.9,112.81666666666666,81,100,84,100,100,84,91,Good,Q1_2024,2,2024
31/12/2023,162.9,199.91666666666666,100,100,88,100,100,92,14,Good,Q4_2023,1,2023
31/08/2023,5189.1,9.816666666666666,88,99,63,97,99,91,96,Good,Q3_2022,9,2023
31/05/2022,5656.0,153.58333333333334,74,99,28,100,100,58,166,Good,Q2_2022,5,2022
31/10/2023,5009.0,79.93333333333334,65,100,51,98,100,88,38,Good,Q2_2022,7,2023
30/09/2022,5372.6,7.116666666666666,97,92,48,91,97,82,136,Good,Q3_2022,9,2022
31/08/2023,0.0,233.51666666666668,57,100,23,100,100,85,147,Good,Q3_2023,10,2023
30/11/2022,0.0,09:36:00,99,100,50,98,100,86,21,Good,Q4_2022,6,2022
30/09/2023,5199.6,21.966666666666665,87,95,45,100,97,87,114,Good,Q1_2023,2,2024
30/06/2023,0.0,213.73333333333332,99,100,75,100,100,90,54,Good,Q2_2023,5,2023
28/02/2023,0.0,216.53333333333333,91,100,37,99,100,88,18,Good,Q1_2023,2,2023
31/07/2022,8971.5,66.78333333333333,88,96,38,89,95,86,120,Good,Q2_2022,7,2022
28/02/2022,0.0,127.68333333333334,99,100,46,100,100,94,9,Good,Q2_2022,9,2022
31/12/2023,5335.2,124.01666666666667,71,100,30,100,100,69,162,Risky,Q4_2023,12,2023
31/05/2023,0.0,124.01666666666667,99,100,84,100,100,91,22,Good,Q2_2023,5,2023
30/09/2022,6168.9,142.68333333333334,61,100,39,92,93,89,140,Good,Q3_2023,9,2022
29/02/2024,67.1,20:24:00,100,100,84,99,100,100,15,Good,Q2_2022,11,2022
31/01/2024,10777.4,232.78333333333333,81,100,30,100,100,80,113,Good,Q4_2023,1,2024
31/05/2022,5037.5,87.48333333333333,96,100,44,90,100,87,101,Good,Q2_2022,5,2022
30/06/2023,8743.3,70.58333333333333,89,99,51,99,99,86,106,Good,Q2_2023,6,2023
31/01/2022,6768.1,9.816666666666666,99,100,53,100,100,85,49,Good,Q1_2022,2,2022
31/08/2022,4177.1,174.31666666666666,93,96,39,91,100,83,76,Good,Q3_2022,6,2022
30/09/2023,5969.5,25.366666666666667,99,100,50,100,100,80,138,Risky,Q3_2023,9,2023
31/01/2024,4186.2,187.88333333333333,81,100,46,100,100,79,90,Good,Q4_2023,11,2023
31/03/2023,3325.9,146.38333333333333,81,100,45,100,100,85,24,Good,Q1_2023,3,2023
31/01/2024,6420.6,08:24:00,95,99,44,100,100,80,143,Good,Q1_2022,2,2022
30/11/2023,10073.5,199.91666666666666,58,92,69,99,99,78,145,Risky,Q4_2023,12,2023
